"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24"
-0.246621495845384,-0.162038986918208,-0.279333106807667,-0.292595152959421,-0.12836968839343,-0.114163295520363,-0.0929338429961119,-0.211071656810663,-0.169541796607159,-0.0486962234254532,-0.143906280577216,-0.14665746209265,-0.140450416826154,-0.0445109860585643,-0.058485676503794,-0.115231617169512,-0.176973751246278,-0.0940029803698679,-0.122451871813422,-0.201830208567406,-0.176079356919953,-0.183670415306703,-0.134712420112053,-0.116432377236021
-0.196032784879878,-0.124180571638242,-0.27504219345164,-0.29820601865255,-0.113010604641336,-0.119340385420463,-0.126310188984863,-0.206112628845091,-0.204083295390797,-0.0720670642555708,-0.201612262755382,-0.165801185729527,-0.156585458826972,-0.0469498588929561,-0.0670929648028672,-0.146874921322226,-0.191249878072462,-0.0924756570563519,-0.107524311563643,-0.190206864385129,-0.170388981355151,-0.16164772156998,-0.10035745504633,-0.128977112915689
-0.199010740581039,-0.148622156358275,-0.22181794676228,-0.293850217679013,-0.100318187555908,-0.13838414198723,-0.126019868306948,-0.204686934212853,-0.221558127507768,-0.113804571752355,-0.227251578266881,-0.186978242699738,-0.165853834161123,-0.0552553983940146,-0.0726669197686071,-0.16161822547494,-0.223259338231978,-0.0914816670761693,-0.110596751313864,-0.242416853536186,-0.19479860579035,-0.18825836116659,-0.0980024899806065,-0.12015518192869
-0.182788696282201,-0.149363741078309,-0.167627033406253,-0.244961083372142,-0.0896257704704799,-0.13296123188733,-0.112062880962366,-0.151627906247282,-0.237666292958073,-0.130875412582473,-0.23439089377838,-0.193955299669948,-0.21958887616194,-0.0765276045617398,-0.083340874734347,-0.158561529627654,-0.235868798391495,-0.114554343762653,-0.114335857730751,-0.264060176020575,-0.239874896892216,-0.2284690007632,-0.126247524914883,-0.127966584275024
-0.178699985316695,-0.128438659131677,-0.16396945338356,-0.176138615731938,-0.0962666867183853,-0.129404988454097,-0.126705893617784,-0.133535544948377,-0.222807791741711,-0.137012920079257,-0.219763542623213,-0.194599023306825,-0.224523918162758,-0.0891664773961316,-0.0893481630334203,-0.176071500447035,-0.258244925217679,-0.147693687115804,-0.0874082974809714,-0.260403498504965,-0.246684521327415,-0.257012973693144,-0.13689255984916,-0.152077986621359
-0.18981127435119,-0.123746910518377,-0.144278540027532,-0.118249481425067,-0.088940936299624,-0.12641541168753,-0.119615572939869,-0.131243183649473,-0.220415957192016,-0.123283760909375,-0.205136191468045,-0.188542746943702,-0.218325626830242,-0.103638683563857,-0.0693554513324935,-0.164781471266416,-0.260987718710529,-0.152933030468955,-0.0773474038978587,-0.280113487656021,-0.236960812429281,-0.244290279956421,-0.12287092811677,-0.15085605563436
-0.203189230052351,-0.138455161905078,-0.0979876266715055,-0.0809270137848628,-0.0830818525475293,-0.126559168254297,-0.0969919189286207,-0.0572508223505682,-0.180257455975654,-0.118354601739492,-0.170175506979545,-0.178486470580579,-0.24766066883106,-0.104477556398249,-0.0806294062982334,-0.153758108752464,-0.257797178870045,-0.155405707155439,-0.0954865103147459,-0.284023476807078,-0.238603770197813,-0.239300919553031,-0.122149296384381,-0.121667457980694
-0.173667185753513,-0.129363413291778,-0.0443633799821452,-0.0856712128113254,-0.107656102128768,-0.144636258154397,-0.136101598250706,-0.0640251277183302,-0.187398954759292,-0.0914587759029433,-0.173481489157711,-0.176630194217456,-0.206562377498544,-0.0937164292326404,-0.0998366945973067,-0.125368079571845,-0.195506639029562,-0.164645050508589,-0.109558950064967,-0.226333465958134,-0.221080061299678,-0.239778225816308,-0.120760997985324,-0.111345526993695
-0.136845141454674,-0.153104998011812,-0.00917246662611816,-0.0557820785044545,-0.105230351710007,-0.152580014721164,-0.13861127757279,-0.0494327664194256,-0.215473786876263,-0.0895962833997276,-0.196754138002543,-0.167373917854334,-0.212630752832695,-0.108021968733699,-0.0989106495630466,-0.125811383724559,-0.171682765855746,-0.146551060528407,-0.120998056481854,-0.198676788442524,-0.161356352401544,-0.179422198746251,-0.0934060329196008,-0.15345692934003
-0.142123097155835,-0.182679916065179,-0.0303482199367578,-0.11105961086425,-0.132837934624579,-0.155757104621264,-0.170654290228208,-0.072440405120521,-0.217115285659902,-0.125333790896512,-0.202860120180709,-0.167417641491211,-0.236265794833513,-0.122794174901424,-0.116051271195453,-0.112154687877273,-0.148892226015262,-0.155357070548224,-0.115937162898741,-0.191653444260247,-0.15113264350341,-0.183199505009528,-0.048184401187211,-0.141768331686364
-0.114401052856996,-0.14598816745188,-0.0491906399140642,-0.0775371432240463,-0.144645517539151,-0.185167527854698,-0.172097302883627,-0.0560147104882831,-0.21385678444354,-0.183537965059963,-0.194399435692208,-0.186761365128088,-0.23800083683433,-0.142099714402483,-0.126825226161193,-0.149864658696654,-0.198235019508112,-0.170629747234708,-0.124576269315628,-0.18493010007797,-0.140708934605275,-0.155576811272805,-0.0441961027881545,-0.131646400699365
-0.118412341891491,-0.13779641883858,-0.0766663932247038,-0.0681146755838422,-0.170719767120389,-0.199477951088131,-0.172406982205711,-0.0605890158560451,-0.191431616560511,-0.186475472556747,-0.182705417870374,-0.205405088764965,-0.241502545501815,-0.159605253903541,-0.132632514460266,-0.175907962849368,-0.198277813000963,-0.186802423921192,-0.129182042399182,-0.206373422562359,-0.148785225707141,-0.121620784202749,-0.078707804389098,-0.113791136379033
-0.168390297592652,-0.148471336891948,-0.0995754798686768,-0.105258874610305,-0.179560683368295,-0.211121707654898,-0.179783328194463,-0.0763966545571405,-0.177406448677483,-0.187979646720198,-0.167544733381874,-0.219482145735175,-0.232337587502632,-0.1880107934046,-0.177473136092673,-0.220184600335416,-0.251187273160479,-0.18150843394101,-0.139087815482736,-0.236450078380082,-0.18649485014234,-0.140298090466026,-0.151819505990042,-0.107302538725367
-0.171401586627147,-0.153379588278648,-0.12518456651265,-0.121969740303434,-0.198968266282867,-0.183732130888331,-0.194693007516548,-0.0819376265915692,-0.158081280794454,-0.157783820883649,-0.164884048893373,-0.212692536038719,-0.213905962836783,-0.182282999572325,-0.188147091058413,-0.236794571154797,-0.283130066653329,-0.160414443960827,-0.144260255232957,-0.247926734197805,-0.186304474577539,-0.124742063395969,-0.145831207590985,-0.133880607738368
-0.158779542328308,-0.172421172998682,-0.156593653156623,-0.13914727266323,-0.225409182530772,-0.195109220788431,-0.205169353505299,-0.123745265292665,-0.176022779578092,-0.166921328380433,-0.212890031071539,-0.222069593008929,-0.220474338170934,-0.192488539073383,-0.203421046024153,-0.231337875307511,-0.273672860146179,-0.149220453980644,-0.164766028316511,-0.267703390015528,-0.214380765679404,-0.140952702992579,-0.147242909191928,-0.135958676751369
-0.175524164696136,-0.178696091052049,-0.150969406467263,-0.130291471689692,-0.213850098778678,-0.216586310688531,-0.179579032827384,-0.13015290399376,-0.198397611695064,-0.176425502543884,-0.219196013249705,-0.225313316645807,-0.229209380171752,-0.215194078574442,-0.258528334323226,-0.272781179460225,-0.312348986972363,-0.212026464000462,-0.210038468066731,-0.308513379166585,-0.247823723447937,-0.176130009255856,-0.137687944126205,-0.15123674576437
-0.154302120397297,-0.14960434243875,-0.208811826444569,-0.180969004049488,-0.23705768169325,-0.219563400588631,-0.191355378816135,-0.194327209361522,-0.236605777145368,-0.213296343374002,-0.221535328761204,-0.241290373616017,-0.247977755505903,-0.216066284742167,-0.309435622622299,-0.302357816946273,-0.345991780465213,-0.250665807353612,-0.244877574483619,-0.348156701650974,-0.277166681216469,-0.1884739821858,-0.158566312393816,-0.179081481444038
-0.177313409431792,-0.154979260492117,-0.214887579755209,-0.197146536409284,-0.210365264607822,-0.215973823822065,-0.164498391471554,-0.236834848062618,-0.224913942595673,-0.205433850870786,-0.170474644272703,-0.242500763919561,-0.224412797506721,-0.232938490909892,-0.293376244254706,-0.29363445443232,-0.34460124062473,-0.253038484040096,-0.268016680900506,-0.342600024135364,-0.299809638985001,-0.197017955115743,-0.147344680661426,-0.187192883790373
-0.200091365132953,-0.193054178545484,-0.177196666399182,-0.14952406876908,-0.255806180855727,-0.231784247055498,-0.214208070793638,-0.19160915343038,-0.264822108045978,-0.219138025034237,-0.215113959784203,-0.239711154223105,-0.227314506174205,-0.255110697077617,-0.259216865887112,-0.243444425251701,-0.304610700784246,-0.275111160726581,-0.342689120650726,-0.333476679953087,-0.333152596753533,-0.246461928045687,-0.253189715595702,-0.236604286136707
-0.224769320834115,-0.175562429932185,-0.154905753043155,-0.144934934462209,-0.251513763770299,-0.215961336955598,-0.211917750115723,-0.144883458798142,-0.303163606829616,-0.244742199197688,-0.252019941962369,-0.271554877859982,-0.280616214841689,-0.303749569912009,-0.297957487519519,-0.288854396071082,-0.323453494277097,-0.297750504079731,-0.39939489373428,-0.32055333577081,-0.323595554522066,-0.26690590097563,-0.280901417196646,-0.282415688483041
-0.233947276535276,-0.169170681318885,-0.164714839687128,-0.172712466822005,-0.241188013351538,-0.189005093522365,-0.208360762771141,-0.064691097499237,-0.293305105613254,-0.224446373361139,-0.290692590807201,-0.265331934830192,-0.319751256842507,-0.278255109413067,-0.255498109151926,-0.27323103355713,-0.319462954436613,-0.326056514099549,-0.424600666817834,-0.318129991588533,-0.304971845623931,-0.248316540572241,-0.294546452130923,-0.256627090829376
-0.24365856556977,-0.160578932705586,-0.209890592997767,-0.238556665848468,-0.236028929599443,-0.177548850089132,-0.211370442093226,-0.074365402866999,-0.202546604396892,-0.20475054752459,-0.286765239652034,-0.249708991800403,-0.321219632176658,-0.232827315580793,-0.221072064117665,-0.245641004376511,-0.307705747929463,-0.330495857452699,-0.365106439901388,-0.314573314072923,-0.290514803392463,-0.270460513502184,-0.282158153731866,-0.251271826509043
-0.238503187937598,-0.108253850758953,-0.21529967964174,-0.216734198208264,-0.207103179180682,-0.142359273322565,-0.178646788081978,-0.0994063749014278,-0.20678810318053,-0.191621388354708,-0.261404555163533,-0.221419382103946,-0.296388007510809,-0.181232855081851,-0.183612685750072,-0.236317641862558,-0.314581874755647,-0.269601867472517,-0.233745546318276,-0.310516636557312,-0.254924427827662,-0.282037819765461,-0.21316985533281,-0.267249895522044
-0.212714476972093,-0.0622287688123204,-0.18727543295238,-0.201778397234726,-0.172010762095254,-0.109103029889332,-0.142256467404062,-0.14508068026919,-0.174196268630835,-0.155158895851492,-0.243577204008366,-0.188463105740823,-0.283389716178293,-0.14393839458291,-0.161619974049145,-0.171094279348606,-0.267991334915164,-0.246507877492334,-0.14715131940183,-0.267126625708369,-0.211200718929528,-0.212881792695404,-0.19024822360042,-0.260961297868379
-0.187659099339921,-0.0627036868656876,-0.13335118626302,-0.176522596261189,-0.154351678343159,-0.125013453122766,-0.138732813392814,-0.133488318970285,-0.219071100747807,-0.143096403348276,-0.229916519519865,-0.161973496044367,-0.250458091512444,-0.137077267417301,-0.172793929014885,-0.16713758350132,-0.234034128408014,-0.245547220845485,-0.165657092485383,-0.242369948192758,-0.20204367669806,-0.199025765625348,-0.206359925201364,-0.265306033548047
-0.160403721707749,-0.0460119382523882,-0.0942269395736592,-0.119833461954318,-0.146992594591065,-0.115557209689532,-0.147575826048232,-0.115895957671381,-0.234579266198111,-0.117200577511727,-0.219289168364698,-0.134983886347911,-0.259826466846595,-0.120016140251693,-0.138034550647292,-0.131080887654034,-0.211210255234197,-0.223586564198636,-0.147662865568937,-0.214913270677148,-0.188886634466593,-0.174669738555292,-0.196571626802307,-0.257284102561048
-0.124648344075577,-0.00605352297242207,-0.0389026928842989,-0.0784109943141136,-0.116866844172303,-0.0846009662562991,-0.14161883870365,-0.0693702630391426,-0.204087431648416,-0.0830714183418449,-0.190195150542864,-0.103227609984788,-0.271494842180746,-0.132288346419418,-0.130641838946365,-0.105024191806748,-0.176686382060381,-0.234492574218453,-0.121868638652491,-0.164956593161538,-0.115029592235125,-0.107947044818568,-0.223183328403251,-0.256628838240715
-0.132059633110071,0.000838225640877405,-0.000678446194938551,-0.0544885266739095,-0.0852077604202088,-0.0640113894897325,-0.096428518025735,-0.0308112350735714,-0.181895597098721,-0.0631422591719626,-0.164634466054363,-0.0718380002883318,-0.252196550848231,-0.139360552587144,-0.165449127245438,-0.0864341626261292,-0.175162508886564,-0.212431917571604,-0.150074411736045,-0.163399915645927,-0.12430588333699,-0.121257684415179,-0.229128363337527,-0.25484024058705
-0.146004255477899,-0.0151033590791565,0.0337791338277551,-0.0276660590337054,-0.0584486766681141,-0.0728218127231659,-0.0901381973478198,-0.0119188737746668,-0.161437095882359,-0.0600797666687469,-0.137773781565862,-0.0748150572585422,-0.236164926182381,-0.114832758754869,-0.143823082211178,-0.0883774667788434,-0.175405302379414,-0.189337927591421,-0.144213518152933,-0.179143238130317,-0.146215507772189,-0.152001657345122,-0.189206731605138,-0.221751642933384
-0.162182211179061,-0.024911610465857,0.0622033805171155,-0.00044359139350128,-0.0535895929160195,-0.068798902623266,-0.0838812100032379,0.0072401541909045,-0.147945261332664,-0.0547506074988645,-0.122113097077361,-0.0716921142287527,-0.223166634849866,-0.100104964922594,-0.125163703843585,-0.0714207709315577,-0.148014762538931,-0.175443937611238,-0.110985957903153,-0.134886560614707,-0.107125132207388,-0.106445630275066,-0.169618433206081,-0.218496378613052
-0.183726833546889,-0.00855319518589093,0.0952942938731424,0.0165122095800362,-0.0347971758305915,-0.0479093258566995,-0.0753242226586561,0.0163325154898091,-0.157786760116302,-0.0427214483289822,-0.127519079255527,-0.0763025045322964,-0.221435010184017,-0.0899438377569857,-0.119270992142658,-0.0607974084176052,-0.137657556031781,-0.163116614297722,-0.114958397653374,-0.158629883099096,-0.138034756642587,-0.128789603205009,-0.176896801473691,-0.220607780959386
-0.15270478924805,0.000105220094075181,0.0969518738958361,0.0586013438869069,-0.0283047587451636,-0.0586864157567995,-0.0558672353140742,0.027258210122047,-0.131761592233273,-0.0332922891590998,-0.0976250614336934,-0.0545128948358402,-0.200936718851501,-0.0755827105913776,-0.105744947108398,-0.0529407125703195,-0.125833682857964,-0.176155957650873,-0.134864170736928,-0.163306538916819,-0.154811047744453,-0.166366909468286,-0.188175169741301,-0.194552516639054
-0.164049411615878,-0.0243363646259587,0.0268094539185298,-0.0149428551395556,-0.0420123416597356,-0.0825301723235663,-0.0605102479694924,0.0144505714209517,-0.145669757683578,-0.0479964633225508,-0.0929643769451926,-0.107056618472717,-0.212438427518985,-0.0713215834257694,-0.107252235407471,-0.066317350056367,-0.0954098096841478,-0.212095301004024,-0.156136610487148,-0.118649861401209,-0.113254005512985,-0.10791088239823,-0.151686871342245,-0.145897252318722
-0.179294033983706,-0.0372112826793259,-0.0254996327254432,-0.127887054166018,-0.0770865912409743,-0.0834072622236664,-0.0632865939582438,0.00367626605318959,-0.17054458980055,-0.0385339708193351,-0.125803692456692,-0.0957670087762611,-0.231006802853136,-0.0939604562601612,-0.138992857039878,-0.0721606542090812,-0.123185936510331,-0.215267977690508,-0.192475716904036,-0.0876931838855985,-0.0838302966148507,-0.0721881886615066,-0.109665239609855,-0.136275321331723
-0.153138656351534,-0.0277528673993598,-0.0952420527027496,-0.176597919859147,-0.0703941741555464,-0.0675176854570998,-0.068429606613662,-0.0622647059812391,-0.214419421917521,-0.0428048116494527,-0.132709674634858,-0.111310732413138,-0.240375178187287,-0.084599329094553,-0.112933478672284,-0.105470625028462,-0.143162063336515,-0.190607321043658,-0.184314823320923,-0.140636506369988,-0.0791732543833829,-0.0352988282581168,-0.0945436078774652,-0.179753390344724
-0.172249945386028,-0.076627785452727,-0.112851139346723,-0.15994211888561,-0.0502350904034517,-0.0892281086905332,-0.0760726192690801,-0.106239011349001,-0.225927587367826,-0.0633756524795703,-0.196548990146357,-0.128521122716682,-0.247676886854772,-0.0977382019289448,-0.0935741003046909,-0.11954726251451,-0.134938190162698,-0.202413331063476,-0.17885392973781,-0.154279828854378,-0.140549545485249,-0.100809467854727,-0.140221976145075,-0.198164792691058
-0.15272790108719,-0.0858027035060943,-0.135560225990696,-0.168052984578739,-0.0434426733180238,-0.0834385319239666,-0.0594489652578316,-0.0983466500500966,-0.208702419484797,-0.0544798266430213,-0.155654972324523,-0.0868315130202258,-0.214745262188923,-0.105777074763337,-0.0796147219370975,-0.0641905666672239,-0.0788143169888814,-0.165152674416627,-0.147926369488031,-0.139923151338767,-0.120825836587114,-0.0966201074513372,-0.137133677746019,-0.174742861704059
-0.138139190121684,-0.0792442882261281,-0.167269312634669,-0.233030516938535,-0.0767835895659291,-0.0995156218240667,-0.098025311246583,-0.116587622084525,-0.219443918268435,-0.0574173341398056,-0.157994287836022,-0.0953419033237695,-0.195146970856407,-0.0979159475977285,-0.0606553435695041,-0.0302672041532715,-0.0535571104817315,-0.0645920177697772,-0.0590321425715847,-0.0998331404898238,-0.0682354610223131,-0.0868974137146141,-0.060512046013629,-0.117654264050394
-0.131950479156179,-0.0715192062794953,-0.207178399278642,-0.265341382631664,-0.101024505813834,-0.0847260450575002,-0.117068323902001,-0.139861927452287,-0.225918750385407,-0.0707548416365899,-0.175400270014188,-0.121852293627313,-0.203215346190558,-0.11115482043212,-0.0495292985352439,-0.0521105083059857,-0.0815999039745816,-0.0231646944562614,-0.0474379156551386,-0.0885097963075468,-0.0607784187908453,-0.0774413866445576,0.00650958571876079,-0.0947323330633949
-0.166795101524007,-0.0854941243328625,-0.279254152589281,-0.304185581658127,-0.168398755395073,-0.0816698016242669,-0.132444669890753,-0.201236232820049,-0.232360249169045,-0.0511590158000409,-0.169072918859021,-0.117262683930857,-0.198983721524709,-0.0803936932665122,-0.0553032535009838,-0.0871204791253666,-0.111909364134098,-0.0313373711427454,-0.0604436887386925,-0.128219785458603,-0.0518547098927109,0.00751464042549882,0.018464550784484,-0.116343735409729
-0.170806390558501,-0.13586904238623,-0.290063239233254,-0.330563114017923,-0.206673004976312,-0.1574802248577,-0.180787682546171,-0.194510538187811,-0.228901747952683,-0.120229856630159,-0.18381223437052,-0.186006407567734,-0.20355209685886,-0.120399232767571,-0.0763105418000571,-0.168863783278081,-0.162718824293615,-0.0743100478292294,-0.0964161284889131,-0.14542977460966,-0.0287976676612432,-0.0285293325044447,0.00795284918354047,-0.116388471089397
-0.216217679592996,-0.168910627106264,-0.315372325877227,-0.359140646377718,-0.226313921224217,-0.200123981424467,-0.194097361868256,-0.23835151022224,-0.213076580069654,-0.186100697460276,-0.25255154988202,-0.248816797871278,-0.242053805526344,-0.173571438935296,-0.161151163432464,-0.221740420764128,-0.221561617786465,-0.17994939118238,-0.1389552349058,-0.188373097094049,-0.0781406254297755,-0.0684399721010548,0.00424114758259697,-0.138766540102398
-0.219895635294157,-0.197885545159631,-0.321648079187867,-0.301818178737514,-0.254621504138789,-0.232267737991234,-0.182273707857007,-0.264225815590002,-0.264251412186626,-0.210371538290394,-0.223157532060185,-0.286960521508155,-0.270155514193829,-0.230010311769688,-0.244125118398204,-0.279517058250176,-0.283071077945982,-0.225788734535531,-0.242927674656021,-0.242249752911772,-0.151316916531641,-0.0913839450309984,-0.0613038873516799,-0.186644609115399
-0.189573590995319,-0.168660463212998,-0.293423832498507,-0.275962377763977,-0.248929087053361,-0.212444827891334,-0.136450053845759,-0.289733454291098,-0.269359577636931,-0.203209045787178,-0.269863514238351,-0.271537578478365,-0.241690556194646,-0.166982517937413,-0.21736574003061,-0.327027029069557,-0.348313871438832,-0.232861411222015,-0.253366781072908,-0.283959742062828,-0.26702654096684,-0.183294584627609,-0.13828225561929,-0.203356011461734
-0.198718213363147,-0.172135381266365,-0.293199585809146,-0.322606576790439,-0.216336669967933,-0.197855251124767,-0.157159733167843,-0.246741092992193,-0.250867743087236,-0.185346553283962,-0.199036163083184,-0.259114635448576,-0.264558931528797,-0.174454724105138,-0.105073028329683,-0.266070333222271,-0.318456664931682,-0.156434087908499,-0.168939220823129,-0.324936397880552,-0.294402832068706,-0.242971890890886,-0.182427290553567,-0.183967413808068
-0.179262835730975,-0.176943632653066,-0.268575339119786,-0.324850775816902,-0.175844252882505,-0.165299007691534,-0.168469412489928,-0.216915398359955,-0.213809241870874,-0.148050727447413,-0.16784214526135,-0.256458359085453,-0.200427306862948,-0.15659359693953,-0.10201364996209,-0.215980304041652,-0.296599458424532,-0.0898734312616496,-0.147144993906683,-0.321279720364941,-0.304279123170571,-0.283849197154162,-0.208105658821177,-0.182978816154402
-0.163040791432136,-0.1415852173731,-0.275484425763759,-0.298794974843365,-0.177785169130411,-0.147242764258301,-0.174212425145346,-0.229723037061051,-0.200884073987845,-0.130988234944198,-0.171548127439516,-0.23460208272233,-0.174962348863766,-0.0878991364405883,-0.102554271594497,-0.188023608194366,-0.276075585250716,-0.0340127746148003,-0.13028410032357,-0.293623042849331,-0.25628874760577,-0.291026503417439,-0.174784027088787,-0.185290218500737
-0.125518747133297,-0.118260135426467,-0.225626845741065,-0.21247250720316,-0.150192752044983,-0.130853187491734,-0.136555437800764,-0.203997342428813,-0.226425572771483,-0.137159075774315,-0.198520776284348,-0.196112473025874,-0.181997390864583,-0.0809380092749801,-0.0954282265602365,-0.16116691234708,-0.237551712076899,-0.00718545130128434,-0.0861565400737907,-0.301799698667054,-0.219131705374302,-0.219237143014049,-0.139829062023064,-0.130201620847071
-0.095863369501125,-0.120868386813168,-0.181269265718372,-0.169916706229623,-0.105800334959555,-0.129263610725168,-0.0997984504561826,-0.162338314463241,-0.196667071555121,-0.137229916604433,-0.177926758462514,-0.186589529996084,-0.219999099532068,-0.0976768821093719,-0.12213551485931,-0.143810216499795,-0.196894505569749,-0.0573914613211017,-0.0996623131573447,-0.248276354484777,-0.187074663142835,-0.198681115943993,-0.0789074302906742,-0.0839796898600722
-0.069607991868953,-0.0820099715332014,-0.152445019029011,-0.141127571922752,-0.0667412512074602,-0.117007367291935,-0.0575414631116007,-0.132745953164337,-0.188108570338759,-0.115600757434551,-0.153199407307347,-0.164166586966295,-0.197734141532885,-0.0974490882770971,-0.105342803158383,-0.137653520652509,-0.201403965729266,-0.113064138007586,-0.118168086240899,-0.2140530103025,-0.1526509542447,-0.16505842220727,-0.0463191318916177,-0.0630577588730734
-0.0638192809034476,-0.0547515562532353,-0.154187439006318,-0.133471770949215,-0.0567155007886989,-0.0820511238587013,-0.0468844757670189,-0.122053591865432,-0.181550069122398,-0.0902382649313348,-0.130805389485513,-0.144676977269839,-0.169469183533703,-0.0739879611114889,-0.0783834247907896,-0.133330158138556,-0.197780092555449,-0.130470148027403,-0.138107192657786,-0.22499633278689,-0.158927245346566,-0.148635728470547,-0.0379308334925612,-0.0492024945527411
-0.0767972366046089,-0.0283264743066025,-0.168263192316957,-0.163582636642344,-0.054423083703271,-0.0472615470921347,-0.0463941550891037,-0.111461230566527,-0.184291567906036,-0.0668757724281192,-0.133544704997012,-0.130287367573382,-0.180770892201187,-0.0771268339458807,-0.0770907130898628,-0.126073462291271,-0.191189552714966,-0.15247615804722,-0.11681296574134,-0.201306321937946,-0.124303536448431,-0.146646368067157,-0.0518092017601714,-0.0741472302324088
-0.0670418589724368,-0.0154680590266364,-0.141138945627597,-0.151426835668806,-0.053630666617843,-0.0365386369922348,-0.0466705010778551,-0.109168869267623,-0.208433066689674,-0.0539132799249034,-0.142384020508512,-0.122631091210259,-0.207239267535338,-0.0834990401136059,-0.0804646680556027,-0.120450099777318,-0.183299012874483,-0.173082168067038,-0.115118738824894,-0.190682977755669,-0.13811316088363,-0.144823674330434,-0.0688875700277815,-0.0676252992454099
-0.0376864813402648,-0.00450964374667027,-0.123481365604903,-0.157604368028602,-0.0352715828657484,-0.0106490602256682,-0.03148018039994,-0.0857431746353849,-0.215307898806645,-0.0281507874216877,-0.141090002686678,-0.0800748148471365,-0.240007642869489,-0.102904579614664,-0.0880052896880093,-0.104660070596699,-0.194308473034,-0.200021511420189,-0.116857845241781,-0.186592966906725,-0.122556118652163,-0.0958676472603774,-0.0265326049620583,-0.0149367015917443
-0.0281311037080927,0.0015821048666292,-0.0868904522488763,-0.146081900388398,-0.0260791657803204,-0.000926150125768313,-0.0212231930553581,-0.0793508133364803,-0.219249397590283,-0.0164216282518054,-0.140495984864843,-0.0487185384840136,-0.255609351536974,-0.120243452449056,-0.129045911320416,-0.0962033747494133,-0.224584599860183,-0.204060854773339,-0.164296951658668,-0.182669622724448,-0.132199076420695,-0.0416782868569875,-0.0589776398963352,0.0128852293952547
-0.035609059409254,-0.00629281318673802,-0.075466205559516,-0.163659432748194,-0.0349200820282258,-0.00390324002586839,-0.0242328723774429,-0.050491785370909,-0.217357563040588,-0.0144258024152563,-0.134468633709676,-0.0348622621208907,-0.255477726871125,-0.116148991950115,-0.136953199619489,-0.0998466789021276,-0.2192940600197,-0.215033531459823,-0.182402724742222,-0.189546278542171,-0.153442034189227,-0.0393555931202644,-0.0672893414972787,-0.0295261729510797
-0.0561870151104153,-0.0143677312401053,-0.067175292203489,-0.171503631774657,-0.0285943316094645,-0.0278803299259685,-0.0281092183661944,-0.0553994240720044,-0.231899061824226,-0.0205633099120407,-0.121641282554509,-0.0507059857577678,-0.262712768871942,-0.123754531451173,-0.138260487918562,-0.0994233163881751,-0.20773685351255,-0.226206208146307,-0.20154183115911,-0.216922934359894,-0.177118325291093,-0.116332899383541,-0.0640677097648889,-0.0532042419640808
-0.104831637478243,-0.0337759826268058,-0.120951045514129,-0.236314497467786,-0.0408685811907032,-0.0355574198260686,-0.0340522310216125,-0.0855403961064331,-0.224007227274531,-0.024400817408825,-0.156647264732675,-0.0520830427279782,-0.27204781087276,-0.132226737618898,-0.150167776217636,-0.0879666205408894,-0.199746313672067,-0.232878884832791,-0.191680937575997,-0.19313292351095,-0.149261283059625,-0.140776872313485,0.00888725530083431,-0.0239489776437485
-0.104342926512738,-0.033050900680173,-0.142826798824768,-0.211692029827582,-0.0520761641052752,-0.0231345097261687,-0.048428577010364,-0.201781368140862,-0.273648726058169,-0.0305716582389426,-0.202486580244174,-0.037293433031522,-0.265016186206911,-0.11476561045329,-0.153908397850042,-0.130043258026937,-0.241689107164917,-0.233251561519275,-0.193886710659551,-0.261542912662007,-0.176870907494824,-0.135154178576762,0.0374422203665574,-0.00859371332341627
-0.0893875488805658,-0.0405591520668736,-0.118269218802075,-0.249769562187378,-0.0638837470198473,-0.0167782662929355,-0.0902049229991154,-0.204489006841957,-0.318656891508474,-0.0590091657357269,-0.267059229089006,-0.0272371566683991,-0.322784561541062,-0.166271149954349,-0.155082352815782,-0.131986562179651,-0.221998567324433,-0.26482423820576,-0.208259150409771,-0.248386235146396,-0.22394719859669,-0.177998151506705,0.0207638520989473,-0.0165717823364173
-0.106065504581727,-0.0473340701202408,-0.259911638779381,-0.278047094547173,-0.0780913299344193,-0.0182220228597022,-0.0953479356545336,-0.258429978876386,-0.329065056958779,-0.0619800065658445,-0.257931877933839,-0.0217142136386096,-0.341886270208546,-0.201976689455407,-0.146322974448189,-0.105529866332365,-0.194074694150617,-0.235530248225577,-0.209164923493325,-0.219229557630786,-0.167023489698555,-0.0901754577699821,0.0263521504980038,0.0799501486505816
-0.082510126949555,-0.032108988173608,-0.242554058756687,-0.272657960240303,-0.150165579515658,-0.0511991127598023,-0.113090948309952,-0.310804284244148,-0.327906555742417,-0.0898841807292955,-0.274637860112005,-0.104257937275487,-0.313354645542697,-0.221515562289799,-0.168796929413929,-0.12697317048508,-0.158717487643467,-0.200136258245394,-0.124037363243546,-0.198506213448509,-0.155233114133754,-0.085752764033259,0.0339737822303936,0.0760054129709138
-0.0251214159840497,-0.0340172395603086,-0.30736314540066,-0.270935492600099,-0.21427316243023,-0.0733428693265691,-0.230300627632037,-0.30827858961191,-0.305214721192721,-0.13862168822608,-0.309643842290171,-0.148401660912364,-0.311989687543515,-0.238821101790857,-0.246037551046335,-0.188549807971127,-0.21309361446965,-0.135742268265212,-0.139409802993766,-0.240849535932899,-0.137942738568953,-0.132063403629869,-0.00350458603721657,0.0756273439579128
